Booking_ID,Booking_Date,Check_In_Date,Check_Out_Date,Nights,City,Country,Region,Property_Type,Room_Type,Guests,Price_Per_Night,Total_Price,Host_Rating,Guest_Rating,Amenities_Count,Instant_Book,Cancellation_Status,Guest_Country
10180,2020-06-19,2020-07-04,2020-07-14,10,"New York","United States","North America","Villa","Hotel room",4,315,3150,4.3,4.2,10,true,"Cancelled","South Korea"
10181,2022-10-01,2022-11-20,2022-11-25,5,"London","United Kingdom","Europe","Penthouse","Private room",2,238,1190,4.4,4.5,6,true,"Confirmed","United Kingdom"
10182,2022-09-30,2022-10-07,2022-10-17,10,"London","United Kingdom","Europe","House","Entire home/apt",2,240,2400,4.2,4.9,12,true,"Confirmed","Netherlands"
10183,2022-12-21,2023-01-05,2023-01-14,9,"London","United Kingdom","Europe","Studio","Private room",4,89,801,4.3,4.8,14,true,"Confirmed","Canada"
10184,2021-10-19,2021-12-03,2021-12-14,11,"London","United Kingdom","Europe","Apartment","Shared room",3,86,946,4.3,4.6,12,false,"Confirmed","United States"
10185,2022-07-09,2022-07-13,2022-07-17,4,"London","United Kingdom","Europe","Cabin","Shared room",3,76,304,4.8,4.3,10,true,"Confirmed","Germany"
10186,2022-11-12,2022-12-31,2023-01-10,10,"London","United Kingdom","Europe","Penthouse","Shared room",3,180,1800,4.4,5,10,true,"Confirmed","United Kingdom"
10187,2023-03-12,2023-04-18,2023-04-20,2,"London","United Kingdom","Europe","Loft","Private room",1,116,232,4.6,4.1,19,true,"Confirmed","France"
10188,2023-12-10,2024-01-10,2024-01-23,13,"London","United Kingdom","Europe","Condo","Entire home/apt",2,206,2678,4.9,4.6,12,false,"Confirmed","Spain"
10189,2022-10-04,2022-10-20,2022-10-24,4,"London","United Kingdom","Europe","Cabin","Hotel room",5,107,428,4.5,4.4,19,true,"Confirmed","Spain"
10190,2022-05-11,2022-07-07,2022-07-08,1,"London","United Kingdom","Europe","Cabin","Private room",2,134,134,4,4.6,8,true,"Confirmed","France"
10191,2020-01-05,2020-01-16,2020-01-18,2,"London","United Kingdom","Europe","House","Hotel room",4,173,346,4.1,4.4,17,true,"Confirmed","Australia"
10192,2020-02-11,2020-03-27,2020-04-05,9,"London","United Kingdom","Europe","Cottage","Shared room",1,91,819,4.5,4.4,8,true,"Confirmed","Italy"
10193,2023-11-27,2024-01-16,2024-01-27,11,"London","United Kingdom","Europe","Loft","Entire home/apt",1,215,2365,4.7,4.8,8,false,"Confirmed","United States"
10194,2020-05-10,2020-06-07,2020-06-18,11,"London","United Kingdom","Europe","Studio","Private room",1,77,847,4.1,4.9,9,false,"Confirmed","Canada"
10195,2021-09-19,2021-10-24,2021-10-30,6,"London","United Kingdom","Europe","Townhouse","Hotel room",1,139,834,4.3,4,12,false,"Confirmed","Canada"
10196,2020-01-16,2020-01-17,2020-01-19,2,"London","United Kingdom","Europe","Penthouse","Shared room",1,198,396,4.6,4.3,17,false,"Confirmed","China"
10197,2021-04-15,2021-06-01,2021-06-10,9,"London","United Kingdom","Europe","House","Hotel room",4,197,1773,4.5,4.8,18,true,"Confirmed","France"
10198,2021-10-24,2021-12-09,2021-12-20,11,"London","United Kingdom","Europe","Condo","Shared room",3,88,968,4.1,4.3,18,false,"Confirmed","Canada"
10199,2021-11-23,2021-12-07,2021-12-15,8,"London","United Kingdom","Europe","Cottage","Shared room",3,73,584,4.7,4.9,16,false,"Confirmed","China"
10200,2023-01-20,2023-03-21,2023-03-30,9,"London","United Kingdom","Europe","Studio","Entire home/apt",4,100,900,4.8,4.9,6,false,"Confirmed","Netherlands"
10201,2021-04-17,2021-06-14,2021-06-15,1,"London","United Kingdom","Europe","Townhouse","Hotel room",1,195,195,4.1,4.1,15,false,"Confirmed","Italy"
10202,2020-06-28,2020-08-05,2020-08-15,10,"London","United Kingdom","Europe","Studio","Shared room",2,63,630,5,4.7,10,false,"Confirmed","Germany"
10203,2020-04-02,2020-04-30,2020-05-02,2,"London","United Kingdom","Europe","Loft","Hotel room",2,165,330,4.5,4.8,8,true,"Confirmed","France"
10204,2022-01-23,2022-03-02,2022-03-09,7,"London","United Kingdom","Europe","Condo","Hotel room",4,110,770,4.4,4.5,10,true,"Confirmed","United States"
10205,2021-04-13,2021-05-25,2021-06-07,13,"London","United Kingdom","Europe","Studio","Entire home/apt",2,114,1482,4.7,4.5,17,true,"Confirmed","South Korea"
10206,2022-10-06,2022-11-14,2022-11-27,13,"London","United Kingdom","Europe","Studio","Entire home/apt",2,100,1300,4.8,4.9,9,false,"Confirmed","Japan"
10207,2023-12-26,2024-01-17,2024-01-20,3,"London","United Kingdom","Europe","Villa","Private room",3,216,648,4.8,4.9,7,true,"Confirmed","United Kingdom"
10208,2021-10-12,2021-10-27,2021-11-04,8,"London","United Kingdom","Europe","Condo","Hotel room",1,146,1168,5,4.6,10,true,"Confirmed","United States"
10209,2023-01-10,2023-01-21,2023-02-01,11,"London","United Kingdom","Europe","Condo","Hotel room",3,165,1815,4.3,4.2,12,false,"Confirmed","Brazil"
10210,2023-02-06,2023-04-02,2023-04-14,12,"London","United Kingdom","Europe","Studio","Entire home/apt",2,122,1464,4.3,4.7,9,false,"Confirmed","Mexico"
10211,2021-02-22,2021-03-22,2021-03-27,5,"London","United Kingdom","Europe","Loft","Private room",1,111,555,4.7,4.4,12,false,"Confirmed","Brazil"
10212,2020-05-30,2020-06-02,2020-06-03,1,"London","United Kingdom","Europe","Condo","Private room",1,147,147,4.2,4.3,13,true,"Confirmed","Australia"
10213,2023-02-24,2023-04-15,2023-04-16,1,"London","United Kingdom","Europe","House","Hotel room",3,176,176,4.4,4.7,12,false,"Confirmed","United States"
10214,2023-06-07,2023-07-22,2023-07-24,2,"London","United Kingdom","Europe","Condo","Entire home/apt",1,278,556,4.9,5,15,false,"Confirmed","Netherlands"
10215,2022-01-20,2022-01-30,2022-02-03,4,"London","United Kingdom","Europe","Apartment","Hotel room",3,150,600,4.9,4.2,11,true,"Confirmed","Australia"
10216,2022-09-04,2022-10-29,2022-11-02,4,"London","United Kingdom","Europe","House","Hotel room",4,140,560,4.2,4.3,7,false,"Cancelled","Italy"
10217,2021-08-21,2021-09-28,2021-09-30,2,"London","United Kingdom","Europe","Apartment","Entire home/apt",3,224,448,4.7,4.9,7,true,"Cancelled","Japan"
10218,2022-10-26,2022-11-01,2022-11-02,1,"London","United Kingdom","Europe","Penthouse","Shared room",3,116,116,5,4.6,7,false,"Cancelled","Australia"
10219,2023-12-04,2023-12-21,2023-12-26,5,"London","United Kingdom","Europe","Apartment","Private room",2,140,700,4.2,4.7,9,false,"Confirmed","Mexico"
10220,2023-06-17,2023-07-26,2023-07-28,2,"London","United Kingdom","Europe","Condo","Hotel room",1,161,322,4.5,4.6,13,true,"Confirmed","United Kingdom"
10221,2023-11-21,2023-11-22,2023-11-23,1,"London","United Kingdom","Europe","Condo","Private room",1,108,108,4.5,4.9,8,false,"Cancelled","Italy"
10222,2020-04-09,2020-06-05,2020-06-11,6,"London","United Kingdom","Europe","Cottage","Entire home/apt",2,282,1692,4.9,4.4,16,false,"Cancelled","Germany"
10223,2022-02-18,2022-03-11,2022-03-17,6,"London","United Kingdom","Europe","Villa","Hotel room",3,206,1236,4.2,4.7,9,true,"Confirmed","Mexico"
10224,2023-12-02,2023-12-26,2024-01-09,14,"London","United Kingdom","Europe","Loft","Entire home/apt",5,202,2828,4.4,4.1,7,true,"Confirmed","Netherlands"
10225,2020-07-14,2020-08-10,2020-08-12,2,"London","United Kingdom","Europe","Penthouse","Private room",2,276,552,4.7,4.3,10,false,"Confirmed","Australia"
10226,2023-11-30,2024-01-09,2024-01-17,8,"London","United Kingdom","Europe","Loft","Private room",1,119,952,4.2,4.7,17,true,"Cancelled","Canada"
10227,2022-08-02,2022-09-05,2022-09-19,14,"London","United Kingdom","Europe","Penthouse","Private room",1,278,3892,4.7,4,10,true,"Cancelled","China"
10228,2023-10-03,2023-10-08,2023-10-16,8,"London","United Kingdom","Europe","Loft","Entire home/apt",1,148,1184,4.4,4.5,7,true,"Cancelled","Mexico"
10229,2021-12-30,2022-02-21,2022-03-02,9,"London","United Kingdom","Europe","Cottage","Shared room",3,93,837,4.9,4.4,14,true,"Confirmed","Brazil"
10230,2021-05-09,2021-06-30,2021-07-06,6,"London","United Kingdom","Europe","Loft","Shared room",2,83,498,4.9,4.1,14,false,"Confirmed","Italy"
10231,2023-04-04,2023-04-22,2023-04-24,2,"London","United Kingdom","Europe","Cottage","Hotel room",3,142,284,4.8,4.8,14,true,"Confirmed","United States"
10232,2023-05-06,2023-06-21,2023-07-02,11,"London","United Kingdom","Europe","Cabin","Hotel room",3,128,1408,4.2,4.6,10,true,"Confirmed","United States"
10233,2023-09-28,2023-09-29,2023-10-11,12,"London","United Kingdom","Europe","Cabin","Hotel room",2,159,1908,4.7,4.4,14,false,"Confirmed","Japan"
10234,2020-08-22,2020-09-11,2020-09-21,10,"London","United Kingdom","Europe","Studio","Shared room",2,74,740,4.4,4.3,5,true,"Cancelled","Mexico"
10235,2020-11-23,2021-01-15,2021-01-23,8,"London","United Kingdom","Europe","Studio","Entire home/apt",3,171,1368,4.9,4.1,16,false,"Confirmed","India"
10236,2023-07-13,2023-07-13,2023-07-17,4,"London","United Kingdom","Europe","House","Shared room",1,104,416,4.9,4.8,14,true,"Confirmed","Netherlands"
10237,2023-07-24,2023-08-11,2023-08-12,1,"London","United Kingdom","Europe","Villa","Private room",1,240,240,4.2,4.3,16,true,"Confirmed","Japan"
10238,2022-11-05,2022-12-02,2022-12-06,4,"London","United Kingdom","Europe","Apartment","Hotel room",1,127,508,4.7,4.8,11,false,"Confirmed","United Kingdom"
10239,2022-10-18,2022-11-24,2022-11-27,3,"London","United Kingdom","Europe","Townhouse","Private room",1,144,432,4.5,4.8,12,false,"Cancelled","China"
10240,2020-01-22,2020-02-07,2020-02-20,13,"London","United Kingdom","Europe","Penthouse","Entire home/apt",2,388,5044,4.2,4.5,16,true,"Cancelled","Mexico"
10241,2023-10-23,2023-11-01,2023-11-12,11,"London","United Kingdom","Europe","Cottage","Hotel room",1,109,1199,4.4,4.8,19,true,"Confirmed","United States"
10242,2020-12-01,2020-12-23,2021-01-05,13,"London","United Kingdom","Europe","Cottage","Entire home/apt",2,178,2314,4.1,5,5,false,"Confirmed","India"
10243,2020-10-11,2020-10-23,2020-11-03,11,"London","United Kingdom","Europe","Studio","Shared room",4,49,539,4.2,4.2,12,true,"Cancelled","India"
10244,2023-04-16,2023-05-21,2023-05-29,8,"London","United Kingdom","Europe","Condo","Hotel room",5,142,1136,4.1,4.4,7,true,"Confirmed","South Korea"
10245,2022-02-26,2022-03-10,2022-03-13,3,"London","United Kingdom","Europe","Townhouse","Shared room",3,93,279,4.4,4.1,8,true,"Confirmed","Canada"
10246,2022-09-25,2022-09-29,2022-09-30,1,"London","United Kingdom","Europe","Villa","Shared room",1,133,133,4.1,4.8,9,false,"Confirmed","Canada"
10247,2023-05-26,2023-05-30,2023-06-13,14,"London","United Kingdom","Europe","Villa","Shared room",2,106,1484,4.9,4.4,7,false,"Confirmed","Canada"
10248,2020-06-21,2020-07-27,2020-08-07,11,"London","United Kingdom","Europe","Condo","Entire home/apt",5,248,2728,4.6,4.5,17,false,"Confirmed","Brazil"
10249,2021-04-15,2021-06-01,2021-06-02,1,"London","United Kingdom","Europe","Townhouse","Shared room",2,90,90,4.6,4.7,12,true,"Confirmed","Mexico"
10250,2022-12-08,2023-02-03,2023-02-06,3,"London","United Kingdom","Europe","Condo","Shared room",1,74,222,4.9,4.6,10,false,"Confirmed","Italy"
10251,2023-05-17,2023-07-11,2023-07-22,11,"London","United Kingdom","Europe","Townhouse","Private room",2,199,2189,4.5,4.2,7,true,"Confirmed","Japan"
10252,2022-05-23,2022-06-15,2022-06-27,12,"London","United Kingdom","Europe","House","Entire home/apt",2,299,3588,4.1,4.1,19,true,"Confirmed","United Kingdom"
10253,2022-07-17,2022-09-01,2022-09-03,2,"London","United Kingdom","Europe","Loft","Private room",1,153,306,4.4,4.7,12,true,"Confirmed","France"
10254,2022-05-22,2022-05-27,2022-06-03,7,"London","United Kingdom","Europe","House","Entire home/apt",3,281,1967,4.4,4.1,17,true,"Cancelled","Japan"
10255,2023-01-25,2023-02-01,2023-02-11,10,"London","United Kingdom","Europe","Townhouse","Shared room",5,82,820,4.6,4.6,14,true,"Confirmed","France"
10256,2022-04-04,2022-04-10,2022-04-17,7,"London","United Kingdom","Europe","Penthouse","Entire home/apt",2,387,2709,4.2,4.8,15,false,"Confirmed","Australia"
10257,2020-12-08,2020-12-13,2020-12-20,7,"London","United Kingdom","Europe","Apartment","Private room",2,109,763,4.4,4.4,18,true,"Confirmed","Netherlands"
10258,2020-04-30,2020-06-24,2020-07-06,12,"London","United Kingdom","Europe","Cabin","Hotel room",3,136,1632,4.1,5,17,false,"Cancelled","India"
10259,2022-04-30,2022-06-29,2022-07-07,8,"London","United Kingdom","Europe","Studio","Entire home/apt",1,114,912,4.3,4.4,14,false,"Confirmed","France"
10260,2023-05-04,2023-06-24,2023-07-01,7,"London","United Kingdom","Europe","Villa","Hotel room",2,253,1771,4.8,4,17,true,"Confirmed","Brazil"
10261,2022-07-15,2022-09-09,2022-09-11,2,"London","United Kingdom","Europe","Cottage","Hotel room",4,201,402,4.2,4.2,6,true,"Confirmed","Australia"
10262,2023-04-11,2023-05-11,2023-05-16,5,"London","United Kingdom","Europe","Apartment","Shared room",2,70,350,4.3,4.6,6,true,"Confirmed","China"
10263,2022-06-21,2022-08-16,2022-08-29,13,"London","United Kingdom","Europe","Condo","Private room",4,163,2119,4.9,4.8,8,false,"Confirmed","Italy"
10264,2021-03-28,2021-04-24,2021-04-26,2,"London","United Kingdom","Europe","Villa","Shared room",2,128,256,4.8,4,6,true,"Confirmed","Japan"
10265,2021-12-18,2022-01-06,2022-01-07,1,"London","United Kingdom","Europe","Cabin","Hotel room",1,158,158,4.6,4.4,16,false,"Confirmed","China"
10266,2022-09-19,2022-10-14,2022-10-27,13,"London","United Kingdom","Europe","Cabin","Shared room",2,62,806,4.2,4.5,6,false,"Confirmed","United States"
10267,2023-04-22,2023-06-07,2023-06-15,8,"London","United Kingdom","Europe","Villa","Private room",4,202,1616,4.4,4.5,17,true,"Confirmed","Italy"
10268,2023-06-05,2023-07-01,2023-07-06,5,"London","United Kingdom","Europe","Loft","Private room",1,152,760,4.2,4.2,19,false,"Confirmed","France"
10269,2023-12-14,2023-12-23,2023-12-31,8,"London","United Kingdom","Europe","House","Shared room",2,86,688,4.5,4.3,15,false,"Confirmed","Spain"
10270,2021-01-17,2021-02-27,2021-03-12,13,"London","United Kingdom","Europe","House","Entire home/apt",4,250,3250,4.8,4.5,6,true,"Confirmed","France"
10271,2021-04-23,2021-05-11,2021-05-25,14,"London","United Kingdom","Europe","Townhouse","Private room",2,168,2352,4.7,4.3,17,false,"Confirmed","Japan"
10272,2022-03-27,2022-04-13,2022-04-22,9,"London","United Kingdom","Europe","Apartment","Entire home/apt",1,183,1647,4.6,4.9,16,true,"Confirmed","South Korea"
10273,2021-06-24,2021-08-14,2021-08-25,11,"London","United Kingdom","Europe","House","Private room",2,222,2442,4.2,4.5,9,true,"Confirmed","United Kingdom"
10274,2022-03-04,2022-04-18,2022-04-23,5,"London","United Kingdom","Europe","Penthouse","Hotel room",4,309,1545,4.1,4.4,13,false,"Confirmed","United States"
10275,2021-11-01,2021-11-23,2021-12-06,13,"London","United Kingdom","Europe","Studio","Shared room",2,36,468,4.1,4.1,6,true,"Cancelled","Canada"
10276,2020-09-02,2020-09-17,2020-09-24,7,"London","United Kingdom","Europe","Townhouse","Hotel room",2,185,1295,4.7,4.4,10,true,"Confirmed","Netherlands"
10277,2023-09-07,2023-10-01,2023-10-08,7,"London","United Kingdom","Europe","House","Hotel room",1,163,1141,4.1,4.9,15,false,"Cancelled","Netherlands"
10278,2022-09-16,2022-10-22,2022-10-23,1,"London","United Kingdom","Europe","Townhouse","Private room",3,167,167,4.3,4.7,7,false,"Confirmed","Italy"
10279,2021-05-19,2021-06-30,2021-07-12,12,"London","United Kingdom","Europe","Penthouse","Hotel room",3,344,4128,4.8,4.4,12,false,"Confirmed","Canada"
10280,2020-01-14,2020-02-18,2020-02-28,10,"London","United Kingdom","Europe","Apartment","Private room",1,130,1300,4.4,4.1,19,true,"Cancelled","France"
10281,2022-06-10,2022-08-01,2022-08-04,3,"London","United Kingdom","Europe","Studio","Entire home/apt",2,144,432,4.2,4.8,10,true,"Confirmed","United Kingdom"
10282,2021-01-16,2021-03-06,2021-03-08,2,"London","United Kingdom","Europe","Loft","Shared room",2,109,218,4.2,4.7,15,false,"Confirmed","Italy"
10283,2021-03-18,2021-05-08,2021-05-20,12,"London","United Kingdom","Europe","House","Private room",3,142,1704,4.4,4.6,6,true,"Confirmed","Australia"
10284,2022-11-05,2022-12-20,2022-12-22,2,"London","United Kingdom","Europe","Apartment","Hotel room",2,142,284,4.6,4.4,9,true,"Confirmed","South Korea"
10285,2020-02-10,2020-03-26,2020-04-02,7,"London","United Kingdom","Europe","Condo","Entire home/apt",1,167,1169,4,4.4,19,true,"Cancelled","France"
10286,2020-02-25,2020-03-22,2020-04-05,14,"London","United Kingdom","Europe","Condo","Shared room",4,85,1190,4.3,4.6,5,true,"Confirmed","Australia"
10287,2023-08-12,2023-08-22,2023-08-27,5,"London","United Kingdom","Europe","Penthouse","Private room",1,317,1585,4.2,4.4,14,true,"Confirmed","Netherlands"
10288,2021-09-29,2021-10-23,2021-10-31,8,"London","United Kingdom","Europe","Cabin","Hotel room",1,127,1016,4.2,4.5,7,false,"Confirmed","Canada"
10289,2021-10-03,2021-11-16,2021-11-30,14,"London","United Kingdom","Europe","Apartment","Private room",1,99,1386,4.4,4.2,5,false,"Cancelled","Japan"
10290,2023-10-27,2023-12-19,2023-12-20,1,"London","United Kingdom","Europe","Townhouse","Hotel room",1,209,209,4.8,4.4,6,false,"Confirmed","France"
